id,simulation_id,generation,distance,parent_1,parent_2,chemin,n_generations,mutation_rate,elitisme_rate,timestamp
3458,1,43,23389.717688105702,"[0, 2, 41, 47, 5, 36, 34, 38, 37, 23, 28, 12, 17, 1, 22, 29, 25, 6, 46, 19, 14, 4, 7, 10, 48, 3, 27, 50, 26, 13, 31, 44, 43, 40, 18, 21, 42, 35, 15, 20, 11, 8, 32, 45, 39, 16, 9, 49, 30, 33, 24, 0]","[0, 36, 34, 43, 32, 2, 41, 22, 18, 38, 50, 47, 37, 25, 44, 1, 10, 14, 5, 48, 23, 39, 24, 16, 8, 49, 17, 6, 7, 13, 4, 30, 20, 28, 11, 35, 40, 26, 29, 19, 12, 9, 31, 21, 42, 45, 33, 3, 27, 46, 15, 0]","[0, 2, 41, 36, 34, 21, 42, 3, 46, 12, 39, 33, 5, 8, 13, 22, 26, 28, 40, 6, 35, 16, 37, 17, 45, 15, 44, 43, 49, 47, 10, 7, 19, 11, 48, 23, 24, 38, 14, 31, 9, 4, 1, 20, 32, 18, 27, 25, 30, 29, 50, 0]",50,0.2,0.2,2025-09-29 11:40:58.436959
3459,1,43,23951.981741235766,"[0, 10, 2, 41, 23, 20, 13, 14, 46, 24, 31, 22, 48, 28, 36, 34, 8, 26, 3, 11, 30, 49, 29, 7, 43, 1, 40, 17, 38, 37, 9, 5, 33, 50, 25, 39, 4, 19, 35, 42, 44, 32, 47, 15, 18, 21, 16, 6, 45, 12, 27, 0]","[0, 2, 41, 45, 9, 36, 34, 49, 1, 33, 4, 23, 43, 22, 11, 13, 10, 16, 24, 38, 37, 32, 42, 29, 44, 18, 25, 20, 3, 7, 21, 27, 46, 26, 8, 35, 6, 47, 39, 15, 12, 28, 19, 17, 14, 40, 31, 50, 5, 48, 30, 0]","[0, 2, 41, 36, 34, 26, 8, 38, 37, 40, 18, 46, 33, 28, 3, 29, 9, 45, 39, 13, 1, 21, 27, 14, 44, 15, 10, 50, 22, 12, 5, 7, 30, 31, 25, 20, 49, 17, 42, 19, 48, 43, 11, 16, 35, 24, 23, 32, 4, 6, 47, 0]",50,0.2,0.2,2025-09-29 11:40:58.438432
3460,1,43,23219.878377831687,"[0, 36, 34, 2, 41, 48, 30, 33, 4, 39, 15, 38, 37, 29, 42, 16, 24, 35, 23, 32, 13, 18, 47, 1, 11, 25, 6, 49, 8, 3, 40, 17, 10, 7, 50, 14, 9, 27, 44, 26, 20, 5, 28, 19, 46, 21, 22, 45, 43, 31, 12, 0]","[0, 36, 34, 5, 33, 18, 21, 2, 41, 30, 49, 46, 14, 1, 43, 12, 25, 7, 13, 38, 44, 10, 35, 17, 31, 39, 29, 50, 9, 26, 45, 27, 40, 28, 6, 32, 19, 16, 37, 24, 3, 8, 47, 22, 15, 42, 4, 20, 11, 48, 23, 0]","[0, 2, 41, 36, 34, 3, 8, 7, 4, 6, 23, 16, 50, 33, 27, 48, 14, 28, 18, 22, 1, 37, 39, 31, 12, 43, 46, 26, 47, 44, 13, 11, 17, 32, 15, 24, 20, 42, 21, 38, 25, 49, 40, 19, 45, 30, 29, 5, 10, 35, 9, 0]",50,0.2,0.2,2025-09-29 11:40:58.439877
3461,1,43,23156.601309868773,"[0, 13, 11, 36, 34, 2, 28, 15, 39, 38, 37, 4, 18, 22, 40, 33, 3, 26, 12, 42, 45, 35, 49, 1, 31, 27, 9, 21, 5, 6, 19, 17, 25, 7, 29, 24, 30, 50, 44, 46, 20, 47, 48, 41, 43, 32, 10, 8, 16, 14, 23, 0]","[0, 9, 8, 27, 46, 19, 33, 29, 45, 34, 47, 44, 43, 7, 17, 35, 48, 13, 4, 26, 11, 39, 40, 16, 42, 32, 5, 2, 30, 24, 50, 21, 49, 37, 3, 36, 18, 22, 31, 10, 15, 28, 20, 14, 6, 25, 12, 41, 1, 23, 38, 0]","[0, 18, 22, 28, 15, 24, 30, 34, 21, 45, 36, 7, 38, 29, 1, 26, 13, 12, 6, 9, 31, 27, 11, 39, 35, 37, 48, 16, 19, 44, 4, 20, 17, 10, 2, 47, 43, 49, 33, 5, 46, 14, 25, 8, 3, 50, 40, 23, 42, 41, 32, 0]",50,0.2,0.2,2025-09-29 11:40:58.441243
3462,1,43,22836.913878596402,"[0, 36, 34, 2, 41, 5, 16, 11, 22, 28, 37, 48, 23, 12, 44, 7, 39, 9, 3, 38, 42, 4, 13, 27, 25, 49, 40, 17, 18, 8, 33, 6, 45, 19, 43, 47, 30, 21, 15, 24, 20, 35, 1, 10, 31, 46, 14, 26, 50, 29, 32, 0]","[0, 36, 34, 5, 33, 18, 21, 2, 41, 30, 49, 46, 14, 1, 43, 12, 25, 7, 13, 38, 44, 10, 35, 17, 31, 39, 29, 50, 9, 26, 45, 27, 40, 28, 6, 32, 19, 16, 37, 24, 3, 8, 47, 22, 15, 42, 4, 20, 11, 48, 23, 0]","[0, 36, 34, 42, 4, 2, 41, 50, 29, 46, 14, 48, 23, 40, 19, 25, 5, 15, 3, 6, 32, 8, 26, 17, 28, 7, 45, 12, 9, 24, 18, 10, 39, 37, 43, 33, 16, 21, 22, 35, 44, 38, 20, 27, 1, 30, 11, 49, 13, 47, 31, 0]",50,0.2,0.2,2025-09-29 11:40:58.442714
3463,1,43,24534.024672429114,"[0, 36, 34, 19, 27, 2, 41, 25, 50, 44, 1, 11, 39, 20, 12, 15, 26, 7, 16, 48, 22, 21, 10, 31, 8, 9, 46, 14, 45, 42, 17, 23, 35, 43, 40, 47, 3, 13, 49, 28, 24, 38, 5, 30, 37, 33, 32, 6, 29, 4, 18, 0]","[0, 2, 41, 36, 34, 38, 37, 18, 21, 11, 8, 16, 24, 20, 1, 35, 19, 27, 50, 33, 4, 3, 31, 9, 22, 40, 29, 42, 25, 12, 44, 7, 14, 30, 48, 49, 15, 39, 32, 45, 46, 13, 47, 28, 23, 10, 6, 5, 26, 17, 43, 0]","[0, 2, 41, 36, 34, 19, 27, 25, 20, 46, 15, 18, 48, 50, 4, 1, 40, 22, 31, 5, 28, 30, 17, 33, 3, 42, 7, 11, 12, 10, 24, 9, 38, 39, 35, 37, 13, 16, 26, 14, 45, 32, 29, 43, 49, 47, 21, 44, 8, 6, 23, 0]",50,0.2,0.2,2025-09-29 11:40:58.444549
3464,1,43,24290.365357607352,"[0, 36, 34, 43, 32, 2, 41, 22, 18, 38, 50, 47, 37, 25, 44, 1, 10, 14, 5, 48, 23, 39, 24, 16, 8, 49, 17, 6, 7, 13, 4, 30, 20, 28, 11, 35, 40, 26, 29, 19, 12, 9, 31, 21, 42, 45, 33, 3, 27, 46, 15, 0]","[0, 36, 34, 2, 41, 12, 18, 40, 27, 47, 15, 39, 25, 22, 48, 4, 33, 21, 43, 45, 16, 14, 8, 46, 13, 38, 28, 30, 11, 20, 6, 42, 44, 50, 24, 1, 23, 49, 10, 17, 19, 31, 26, 9, 35, 37, 5, 29, 3, 7, 32, 0]","[0, 2, 41, 36, 34, 16, 7, 40, 30, 28, 49, 14, 50, 35, 37, 18, 39, 47, 29, 13, 42, 19, 11, 21, 27, 32, 17, 24, 48, 9, 23, 43, 44, 33, 38, 26, 8, 3, 25, 15, 10, 1, 6, 4, 45, 20, 46, 5, 31, 12, 22, 0]",50,0.2,0.2,2025-09-29 11:40:58.446299
3465,1,43,23952.25693965231,"[0, 10, 2, 41, 23, 20, 13, 14, 46, 24, 31, 22, 48, 28, 36, 34, 8, 26, 3, 11, 30, 49, 29, 7, 43, 1, 40, 17, 38, 37, 9, 5, 33, 50, 25, 39, 4, 19, 35, 42, 44, 32, 47, 15, 18, 21, 16, 6, 45, 12, 27, 0]","[0, 36, 34, 19, 27, 2, 41, 25, 50, 44, 1, 11, 39, 20, 12, 15, 26, 7, 16, 48, 22, 21, 10, 31, 8, 9, 46, 14, 45, 42, 17, 23, 35, 43, 40, 47, 3, 13, 49, 28, 24, 38, 5, 30, 37, 33, 32, 6, 29, 4, 18, 0]","[0, 36, 34, 2, 41, 46, 14, 22, 48, 25, 50, 29, 21, 26, 7, 40, 28, 15, 20, 38, 17, 23, 30, 44, 24, 35, 9, 5, 11, 10, 19, 45, 39, 31, 49, 42, 1, 13, 27, 4, 33, 16, 12, 18, 43, 47, 3, 32, 8, 6, 37, 0]",50,0.2,0.2,2025-09-29 11:40:58.447707
3466,1,43,24715.082668278297,"[0, 2, 41, 45, 9, 36, 34, 49, 1, 33, 4, 23, 43, 22, 11, 13, 10, 16, 24, 38, 37, 32, 42, 29, 44, 18, 25, 20, 3, 7, 21, 27, 46, 26, 8, 35, 6, 47, 39, 15, 12, 28, 19, 17, 14, 40, 31, 50, 5, 48, 30, 0]","[0, 13, 11, 36, 34, 2, 28, 15, 39, 38, 37, 4, 18, 22, 40, 33, 3, 26, 12, 42, 45, 35, 49, 1, 31, 27, 9, 21, 5, 6, 19, 17, 25, 7, 29, 24, 30, 50, 44, 46, 20, 47, 48, 41, 43, 32, 10, 8, 16, 14, 23, 0]","[0, 13, 11, 36, 34, 49, 1, 2, 17, 15, 39, 38, 37, 3, 21, 33, 18, 48, 27, 23, 10, 35, 25, 7, 20, 19, 31, 14, 26, 29, 42, 47, 24, 45, 9, 32, 16, 28, 50, 40, 4, 30, 22, 6, 5, 8, 44, 46, 12, 43, 41, 0]",50,0.2,0.2,2025-09-29 11:40:58.449651
3467,1,43,24510.949732147008,"[0, 11, 13, 36, 34, 23, 1, 2, 41, 27, 14, 38, 37, 47, 5, 35, 48, 21, 26, 12, 8, 30, 25, 15, 39, 16, 24, 42, 31, 50, 17, 18, 3, 10, 6, 19, 46, 7, 20, 44, 4, 28, 49, 22, 29, 45, 9, 43, 40, 32, 33, 0]","[0, 36, 34, 5, 33, 18, 21, 2, 41, 30, 49, 46, 14, 1, 43, 12, 25, 7, 13, 38, 44, 10, 35, 17, 31, 39, 29, 50, 9, 26, 45, 27, 40, 28, 6, 32, 19, 16, 37, 24, 3, 8, 47, 22, 15, 42, 4, 20, 11, 48, 23, 0]","[0, 2, 41, 36, 34, 49, 42, 9, 16, 27, 25, 38, 18, 1, 33, 47, 39, 50, 48, 14, 31, 21, 43, 10, 20, 8, 44, 4, 28, 13, 17, 5, 6, 32, 12, 22, 37, 30, 35, 19, 26, 11, 7, 24, 23, 46, 45, 3, 40, 15, 29, 0]",50,0.2,0.2,2025-09-29 11:40:58.451238
3468,1,43,22829.86531941219,"[0, 11, 13, 36, 34, 23, 1, 2, 41, 27, 14, 38, 37, 47, 5, 35, 48, 21, 26, 12, 8, 30, 25, 15, 39, 16, 24, 42, 31, 50, 17, 18, 3, 10, 6, 19, 46, 7, 20, 44, 4, 28, 49, 22, 29, 45, 9, 43, 40, 32, 33, 0]","[0, 36, 34, 18, 21, 2, 41, 30, 49, 38, 37, 35, 42, 3, 23, 11, 44, 27, 20, 47, 28, 24, 12, 7, 32, 15, 25, 33, 10, 48, 17, 13, 39, 4, 43, 26, 1, 6, 50, 40, 29, 22, 31, 46, 5, 9, 16, 19, 14, 8, 45, 0]","[0, 36, 34, 25, 15, 2, 41, 22, 29, 38, 37, 39, 5, 35, 43, 48, 18, 28, 26, 47, 10, 20, 45, 33, 7, 42, 3, 21, 9, 4, 8, 32, 11, 1, 16, 14, 49, 17, 31, 6, 50, 46, 24, 30, 13, 12, 23, 44, 27, 19, 40, 0]",50,0.2,0.2,2025-09-29 11:40:58.452640
3469,1,43,22265.182617653445,"[0, 2, 41, 45, 9, 36, 34, 49, 1, 33, 4, 23, 43, 22, 11, 13, 10, 16, 24, 38, 37, 32, 42, 29, 44, 18, 25, 20, 3, 7, 21, 27, 46, 26, 8, 35, 6, 47, 39, 15, 12, 28, 19, 17, 14, 40, 31, 50, 5, 48, 30, 0]","[0, 45, 9, 11, 13, 36, 34, 2, 41, 15, 39, 8, 35, 37, 33, 5, 10, 38, 44, 4, 48, 27, 50, 23, 42, 16, 3, 22, 40, 32, 46, 14, 47, 28, 20, 6, 19, 29, 31, 18, 21, 7, 1, 43, 17, 26, 12, 24, 49, 30, 25, 0]","[0, 45, 9, 11, 13, 36, 34, 2, 41, 15, 39, 8, 35, 21, 7, 3, 29, 49, 48, 43, 30, 6, 26, 33, 5, 4, 38, 27, 32, 17, 24, 23, 25, 20, 28, 42, 46, 47, 10, 16, 44, 19, 37, 22, 1, 18, 14, 31, 12, 50, 40, 0]",50,0.2,0.2,2025-09-29 11:40:58.454114
3470,1,43,26096.80371284738,"[0, 45, 9, 11, 13, 36, 34, 2, 41, 15, 39, 8, 35, 37, 33, 5, 10, 38, 44, 4, 48, 27, 50, 23, 42, 16, 3, 22, 40, 32, 46, 14, 47, 28, 20, 6, 19, 29, 31, 18, 21, 7, 1, 43, 17, 26, 12, 24, 49, 30, 25, 0]","[0, 9, 8, 27, 46, 19, 33, 29, 45, 34, 47, 44, 43, 7, 17, 35, 48, 13, 4, 26, 11, 39, 40, 16, 42, 32, 5, 2, 30, 24, 50, 21, 49, 37, 3, 36, 18, 22, 31, 10, 15, 28, 20, 14, 6, 25, 12, 41, 1, 23, 38, 0]","[0, 28, 20, 16, 42, 45, 12, 47, 5, 29, 41, 4, 43, 13, 37, 25, 3, 15, 9, 24, 36, 44, 26, 49, 40, 30, 34, 10, 46, 31, 50, 27, 2, 8, 1, 33, 7, 48, 32, 39, 21, 35, 14, 6, 17, 23, 22, 18, 19, 38, 11, 0]",50,0.2,0.2,2025-09-29 11:40:58.455439
3471,1,43,24459.94282622464,"[0, 13, 11, 36, 34, 2, 28, 15, 39, 38, 37, 4, 18, 22, 40, 33, 3, 26, 12, 42, 45, 35, 49, 1, 31, 27, 9, 21, 5, 6, 19, 17, 25, 7, 29, 24, 30, 50, 44, 46, 20, 47, 48, 41, 43, 32, 10, 8, 16, 14, 23, 0]","[0, 2, 41, 47, 5, 36, 34, 38, 37, 23, 28, 12, 17, 1, 22, 29, 25, 6, 46, 19, 14, 4, 7, 10, 48, 3, 27, 50, 26, 13, 31, 44, 43, 40, 18, 21, 42, 35, 15, 20, 11, 8, 32, 45, 39, 16, 9, 49, 30, 33, 24, 0]","[0, 38, 37, 36, 34, 47, 40, 9, 23, 24, 2, 30, 13, 22, 45, 20, 42, 27, 5, 19, 16, 8, 35, 17, 46, 49, 29, 48, 50, 18, 4, 7, 14, 6, 41, 10, 21, 31, 39, 12, 3, 44, 11, 28, 33, 26, 43, 32, 15, 25, 1, 0]",50,0.2,0.2,2025-09-29 11:40:58.456784
3472,1,43,22115.93588565109,"[0, 36, 34, 2, 41, 12, 18, 40, 27, 47, 15, 39, 25, 22, 48, 4, 33, 21, 43, 45, 16, 14, 8, 46, 13, 38, 28, 30, 11, 20, 6, 42, 44, 50, 24, 1, 23, 49, 10, 17, 19, 31, 26, 9, 35, 37, 5, 29, 3, 7, 32, 0]","[0, 46, 17, 36, 34, 8, 32, 2, 41, 40, 27, 50, 14, 45, 26, 42, 6, 12, 18, 35, 49, 4, 13, 47, 15, 30, 44, 29, 10, 7, 9, 22, 28, 38, 24, 20, 21, 23, 31, 37, 25, 5, 16, 3, 19, 43, 33, 1, 39, 48, 11, 0]","[0, 36, 34, 2, 41, 12, 18, 42, 6, 40, 27, 28, 38, 47, 15, 17, 16, 23, 37, 35, 45, 48, 24, 49, 5, 8, 3, 25, 10, 32, 43, 13, 9, 44, 14, 33, 22, 29, 30, 39, 11, 26, 46, 7, 1, 21, 50, 20, 31, 19, 4, 0]",50,0.2,0.2,2025-09-29 11:40:58.458176
3473,1,43,24541.771345126086,"[0, 2, 41, 45, 9, 36, 34, 49, 1, 33, 4, 23, 43, 22, 11, 13, 10, 16, 24, 38, 37, 32, 42, 29, 44, 18, 25, 20, 3, 7, 21, 27, 46, 26, 8, 35, 6, 47, 39, 15, 12, 28, 19, 17, 14, 40, 31, 50, 5, 48, 30, 0]","[0, 36, 34, 2, 41, 30, 13, 39, 18, 6, 8, 14, 31, 28, 48, 38, 16, 50, 9, 46, 42, 4, 1, 33, 26, 17, 47, 43, 45, 21, 24, 22, 23, 3, 10, 19, 37, 25, 44, 40, 27, 20, 49, 29, 32, 7, 5, 15, 12, 35, 11, 0]","[0, 2, 41, 36, 34, 1, 33, 15, 12, 29, 50, 4, 45, 47, 25, 43, 31, 35, 21, 28, 11, 24, 9, 14, 5, 17, 20, 49, 30, 37, 6, 46, 44, 8, 19, 13, 42, 10, 22, 18, 48, 16, 40, 27, 38, 39, 7, 23, 32, 3, 26, 0]",50,0.2,0.2,2025-09-29 11:40:58.459552
3474,1,43,26623.288866713734,"[0, 9, 8, 27, 46, 19, 33, 29, 45, 34, 47, 44, 43, 7, 17, 35, 48, 13, 4, 26, 11, 39, 40, 16, 42, 32, 5, 2, 30, 24, 50, 21, 49, 37, 3, 36, 18, 22, 31, 10, 15, 28, 20, 14, 6, 25, 12, 41, 1, 23, 38, 0]","[0, 36, 34, 18, 21, 2, 41, 30, 49, 38, 37, 35, 42, 3, 23, 11, 44, 27, 20, 47, 28, 24, 12, 7, 32, 15, 25, 33, 10, 48, 17, 13, 39, 4, 43, 26, 1, 6, 50, 40, 29, 22, 31, 46, 5, 9, 16, 19, 14, 8, 45, 0]","[0, 22, 31, 24, 47, 19, 10, 11, 25, 23, 30, 16, 15, 26, 41, 29, 46, 45, 27, 18, 38, 49, 33, 39, 28, 5, 42, 13, 44, 34, 43, 20, 7, 50, 8, 36, 35, 9, 4, 37, 2, 12, 48, 6, 14, 3, 17, 1, 40, 21, 32, 0]",50,0.2,0.2,2025-09-29 11:40:58.460832
3475,1,43,25092.8123926028,"[0, 29, 44, 50, 31, 1, 33, 46, 27, 30, 48, 28, 12, 38, 2, 39, 41, 45, 26, 40, 37, 5, 13, 18, 10, 34, 17, 14, 15, 20, 21, 49, 4, 35, 23, 24, 25, 6, 47, 32, 42, 16, 19, 3, 11, 22, 9, 8, 7, 36, 43, 0]","[0, 13, 11, 36, 34, 2, 28, 15, 39, 38, 37, 4, 18, 22, 40, 33, 3, 26, 12, 42, 45, 35, 49, 1, 31, 27, 9, 21, 5, 6, 19, 17, 25, 7, 29, 24, 30, 50, 44, 46, 20, 47, 48, 41, 43, 32, 10, 8, 16, 14, 23, 0]","[0, 31, 1, 50, 44, 33, 9, 10, 24, 39, 21, 29, 13, 26, 5, 38, 25, 49, 41, 20, 14, 34, 36, 48, 46, 43, 16, 23, 47, 28, 2, 22, 11, 4, 15, 45, 40, 32, 8, 3, 18, 27, 37, 6, 35, 19, 17, 42, 30, 7, 12, 0]",50,0.2,0.2,2025-09-29 11:40:58.462121
3476,1,43,23770.269357871344,"[0, 2, 41, 47, 5, 36, 34, 38, 37, 23, 28, 12, 17, 1, 22, 29, 25, 6, 46, 19, 14, 4, 7, 10, 48, 3, 27, 50, 26, 13, 31, 44, 43, 40, 18, 21, 42, 35, 15, 20, 11, 8, 32, 45, 39, 16, 9, 49, 30, 33, 24, 0]","[0, 36, 34, 19, 27, 2, 41, 25, 50, 44, 1, 11, 39, 20, 12, 15, 26, 7, 16, 48, 22, 21, 10, 31, 8, 9, 46, 14, 45, 42, 17, 23, 35, 43, 40, 47, 3, 13, 49, 28, 24, 38, 5, 30, 37, 33, 32, 6, 29, 4, 18, 0]","[0, 2, 41, 43, 40, 36, 34, 8, 19, 46, 44, 14, 39, 13, 5, 11, 12, 49, 31, 30, 45, 50, 21, 47, 25, 24, 42, 22, 26, 27, 35, 6, 33, 17, 16, 23, 15, 7, 18, 28, 38, 48, 20, 9, 29, 1, 37, 3, 32, 10, 4, 0]",50,0.2,0.2,2025-09-29 11:40:58.463486
3477,1,43,23515.634639431024,"[0, 45, 9, 11, 13, 36, 34, 2, 41, 15, 39, 8, 35, 37, 33, 5, 10, 38, 44, 4, 48, 27, 50, 23, 42, 16, 3, 22, 40, 32, 46, 14, 47, 28, 20, 6, 19, 29, 31, 18, 21, 7, 1, 43, 17, 26, 12, 24, 49, 30, 25, 0]","[0, 12, 28, 46, 26, 44, 29, 36, 34, 6, 47, 5, 48, 2, 41, 38, 37, 18, 25, 9, 23, 10, 33, 39, 20, 13, 4, 24, 30, 16, 50, 43, 17, 11, 32, 14, 7, 22, 27, 31, 40, 42, 49, 15, 19, 1, 45, 3, 35, 21, 8, 0]","[0, 2, 41, 5, 34, 43, 17, 50, 31, 48, 24, 21, 27, 35, 36, 33, 28, 29, 19, 3, 4, 37, 45, 15, 20, 22, 14, 47, 49, 38, 30, 12, 11, 16, 1, 23, 18, 7, 13, 25, 10, 42, 26, 32, 46, 44, 39, 9, 8, 6, 40, 0]",50,0.2,0.2,2025-09-29 11:40:58.464850
3478,1,43,25508.490574098447,"[0, 45, 9, 11, 13, 36, 34, 2, 41, 15, 39, 8, 35, 37, 33, 5, 10, 38, 44, 4, 48, 27, 50, 23, 42, 16, 3, 22, 40, 32, 46, 14, 47, 28, 20, 6, 19, 29, 31, 18, 21, 7, 1, 43, 17, 26, 12, 24, 49, 30, 25, 0]","[0, 36, 34, 5, 33, 18, 21, 2, 41, 30, 49, 46, 14, 1, 43, 12, 25, 7, 13, 38, 44, 10, 35, 17, 31, 39, 29, 50, 9, 26, 45, 27, 40, 28, 6, 32, 19, 16, 37, 24, 3, 8, 47, 22, 15, 42, 4, 20, 11, 48, 23, 0]","[0, 36, 34, 33, 5, 18, 21, 2, 41, 30, 49, 15, 14, 1, 43, 38, 44, 46, 22, 32, 6, 19, 50, 4, 42, 10, 17, 24, 31, 48, 20, 29, 35, 11, 16, 3, 9, 37, 12, 13, 45, 23, 40, 39, 7, 8, 25, 26, 28, 47, 27, 0]",50,0.2,0.2,2025-09-29 11:40:58.467390
3479,1,43,24289.860113412145,"[0, 13, 11, 36, 34, 2, 28, 15, 39, 38, 37, 4, 18, 22, 40, 33, 3, 26, 12, 42, 45, 35, 49, 1, 31, 27, 9, 21, 5, 6, 19, 17, 25, 7, 29, 24, 30, 50, 44, 46, 20, 47, 48, 41, 43, 32, 10, 8, 16, 14, 23, 0]","[0, 46, 17, 36, 34, 8, 32, 2, 41, 40, 27, 50, 14, 45, 26, 42, 6, 12, 18, 35, 49, 4, 13, 47, 15, 30, 44, 29, 10, 7, 9, 22, 28, 38, 24, 20, 21, 23, 31, 37, 25, 5, 16, 3, 19, 43, 33, 1, 39, 48, 11, 0]","[0, 35, 49, 36, 34, 17, 32, 24, 50, 48, 10, 33, 25, 14, 21, 40, 8, 1, 45, 11, 16, 44, 28, 29, 12, 27, 2, 38, 6, 3, 30, 23, 9, 43, 26, 41, 20, 39, 42, 31, 15, 22, 7, 4, 18, 47, 37, 5, 19, 46, 13, 0]",50,0.2,0.2,2025-09-29 11:40:58.468849
3480,1,43,21821.778139698206,"[0, 36, 34, 18, 21, 2, 41, 30, 49, 38, 37, 35, 42, 3, 23, 11, 44, 27, 20, 47, 28, 24, 12, 7, 32, 15, 25, 33, 10, 48, 17, 13, 39, 4, 43, 26, 1, 6, 50, 40, 29, 22, 31, 46, 5, 9, 16, 19, 14, 8, 45, 0]","[0, 11, 13, 36, 34, 23, 1, 2, 41, 27, 14, 38, 37, 47, 5, 35, 48, 21, 26, 12, 8, 30, 25, 15, 39, 16, 24, 42, 31, 50, 17, 18, 3, 10, 6, 19, 46, 7, 20, 44, 4, 28, 49, 22, 29, 45, 9, 43, 40, 32, 33, 0]","[0, 36, 34, 25, 15, 2, 41, 29, 22, 38, 37, 24, 20, 44, 11, 48, 28, 17, 12, 5, 45, 8, 26, 1, 47, 30, 35, 43, 46, 42, 7, 21, 18, 3, 49, 32, 14, 40, 6, 31, 27, 50, 33, 10, 16, 9, 4, 13, 39, 19, 23, 0]",50,0.2,0.2,2025-09-29 11:40:58.470310
3481,1,43,25338.517356750803,"[0, 12, 28, 46, 26, 44, 29, 36, 34, 6, 47, 5, 48, 2, 41, 38, 37, 18, 25, 9, 23, 10, 33, 39, 20, 13, 4, 24, 30, 16, 50, 43, 17, 11, 32, 14, 7, 22, 27, 31, 40, 42, 49, 15, 19, 1, 45, 3, 35, 21, 8, 0]","[0, 45, 9, 11, 13, 36, 34, 2, 41, 15, 39, 8, 35, 37, 33, 5, 10, 38, 44, 4, 48, 27, 50, 23, 42, 16, 3, 22, 40, 32, 46, 14, 47, 28, 20, 6, 19, 29, 31, 18, 21, 7, 1, 43, 17, 26, 12, 24, 49, 30, 25, 0]","[0, 2, 41, 36, 34, 43, 17, 9, 12, 30, 35, 3, 31, 38, 18, 28, 4, 40, 22, 5, 44, 23, 6, 48, 1, 20, 32, 37, 14, 24, 16, 27, 19, 21, 7, 33, 46, 10, 39, 26, 42, 11, 50, 47, 15, 13, 45, 25, 8, 49, 29, 0]",50,0.2,0.2,2025-09-29 11:40:58.471739
3482,1,43,27342.318966219937,"[0, 2, 41, 45, 9, 36, 34, 49, 1, 33, 4, 23, 43, 22, 11, 13, 10, 16, 24, 38, 37, 32, 42, 29, 44, 18, 25, 20, 3, 7, 21, 27, 46, 26, 8, 35, 6, 47, 39, 15, 12, 28, 19, 17, 14, 40, 31, 50, 5, 48, 30, 0]","[0, 9, 8, 27, 46, 19, 33, 29, 45, 34, 47, 44, 43, 7, 17, 35, 48, 13, 4, 26, 11, 39, 40, 16, 42, 32, 5, 2, 30, 24, 50, 21, 49, 37, 3, 36, 18, 22, 31, 10, 15, 28, 20, 14, 6, 25, 12, 41, 1, 23, 38, 0]","[0, 27, 46, 42, 32, 5, 24, 35, 44, 41, 31, 21, 40, 13, 47, 50, 25, 4, 9, 43, 2, 23, 7, 49, 28, 45, 15, 6, 37, 39, 26, 11, 16, 34, 18, 17, 38, 29, 36, 12, 8, 48, 14, 10, 33, 20, 1, 22, 30, 3, 19, 0]",50,0.2,0.2,2025-09-29 11:40:58.473217
3483,1,43,24136.588721795983,"[0, 36, 34, 2, 41, 30, 13, 39, 18, 6, 8, 14, 31, 28, 48, 38, 16, 50, 9, 46, 42, 4, 1, 33, 26, 17, 47, 43, 45, 21, 24, 22, 23, 3, 10, 19, 37, 25, 44, 40, 27, 20, 49, 29, 32, 7, 5, 15, 12, 35, 11, 0]","[0, 36, 34, 5, 33, 18, 21, 2, 41, 30, 49, 46, 14, 1, 43, 12, 25, 7, 13, 38, 44, 10, 35, 17, 31, 39, 29, 50, 9, 26, 45, 27, 40, 28, 6, 32, 19, 16, 37, 24, 3, 8, 47, 22, 15, 42, 4, 20, 11, 48, 23, 0]","[0, 36, 34, 42, 4, 2, 41, 50, 9, 30, 40, 27, 25, 31, 49, 47, 44, 46, 35, 6, 10, 29, 21, 33, 18, 24, 15, 32, 37, 38, 48, 11, 39, 23, 14, 1, 17, 7, 5, 16, 26, 22, 19, 8, 12, 28, 45, 13, 43, 20, 3, 0]",50,0.2,0.2,2025-09-29 11:40:58.474852
3484,1,43,24913.681789277656,"[0, 9, 8, 27, 46, 19, 33, 29, 45, 34, 47, 44, 43, 7, 17, 35, 48, 13, 4, 26, 11, 39, 40, 16, 42, 32, 5, 2, 30, 24, 50, 21, 49, 37, 3, 36, 18, 22, 31, 10, 15, 28, 20, 14, 6, 25, 12, 41, 1, 23, 38, 0]","[0, 45, 9, 11, 13, 36, 34, 2, 41, 15, 39, 8, 35, 37, 33, 5, 10, 38, 44, 4, 48, 27, 50, 23, 42, 16, 3, 22, 40, 32, 46, 14, 47, 28, 20, 6, 19, 29, 31, 18, 21, 7, 1, 43, 17, 26, 12, 24, 49, 30, 25, 0]","[0, 28, 20, 42, 16, 34, 44, 10, 6, 41, 17, 36, 19, 45, 8, 24, 49, 40, 31, 25, 4, 35, 7, 47, 38, 33, 39, 12, 14, 43, 9, 22, 26, 27, 11, 3, 21, 18, 37, 46, 23, 15, 5, 48, 29, 50, 13, 1, 32, 30, 2, 0]",50,0.2,0.2,2025-09-29 11:40:58.476469
